,TS,Algo,Graph,NThread,Dur
359,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.326446
360,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.228529
361,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.4177919999999995
362,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.8534429999999995
363,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.540721
364,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.1167300000000004
365,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.663145
366,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.334183
367,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.724578999999999
368,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.353936
369,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.426253
370,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,7.058407000000001
371,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.724844
372,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.441791
373,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.424947
374,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.3395220000000005
375,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.825847
376,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.734684
377,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.5052970000000006
378,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.347745
379,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,120,6.743835000000001
380,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.1231230000000005
381,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.301736
382,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,5.901401
383,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.233899
384,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,5.9149389999999995
385,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.112693
386,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.0188690000000005
387,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.1966339999999995
388,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.216558999999999
389,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,5.920123
390,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.216408
391,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.419075
392,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.522059
393,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.131844
394,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.512526
395,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.120996
396,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.524625
397,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.184955
398,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.109675
399,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.010668
400,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,5.991974
401,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.217533
402,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.491878
403,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.221116
404,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.3030029999999995
405,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.112413
406,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,5.815728
407,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.006425
408,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.027805
409,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,130,6.207679
410,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.425439
411,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.150021
412,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.341611
413,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.331937
414,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.326475
415,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.234489
416,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.3380540000000005
417,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.4976389999999995
418,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.673672
419,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.320253
420,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.242731
421,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.307396
422,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.245561
423,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.305076000000001
424,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.169467
425,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.321076000000001
426,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.400301
427,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.263739
428,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.419587
429,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.538565
430,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.415754
431,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.362864
432,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.413645
433,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.707148999999999
434,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.369414
435,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.633703
436,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.422979
437,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.230903
438,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.305682
439,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,140,5.3035239999999995
440,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.075704
441,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.43743
442,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.247323000000001
443,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,4.991837
444,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.242525
445,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.142919
446,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.329095
447,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.238742
448,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.179496
449,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.144415
450,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.163425
451,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.005348000000001
452,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.234219
453,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.089323
454,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.255758
455,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,4.9753300000000005
456,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.26328
457,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,4.9866269999999995
458,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.239844000000001
459,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.332155
460,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.2227760000000005
461,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.07673
462,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.248873000000001
463,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.414108000000001
464,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.068492
465,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.238376000000001
466,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.151028
467,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.165646
468,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,4.969981
469,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,150,5.062943
470,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.006862
471,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,4.76016
472,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,4.602776
473,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.030603
474,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.112922
475,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,4.922091
476,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.279798
477,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.187454
478,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,4.963147
479,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.015369000000001
480,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.043480000000001
481,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,4.933617
482,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.275509
483,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.121371
484,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,4.766937
485,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,4.530747
486,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,4.933197
487,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,4.776939
488,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.0151650000000005
489,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,4.9260269999999995
490,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.119101000000001
491,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,4.918348
492,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.329349
493,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.202296
494,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.179506
495,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.122967
496,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.38696
497,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.0311650000000006
498,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,4.785108999999999
499,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,160,5.105694000000001
500,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.645106
501,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.823780999999999
502,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.500522
503,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.677661
504,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,5.1446
505,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.908442
506,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,5.076757
507,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.476214
508,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,5.313461
509,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.654911
510,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.713201000000001
511,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.5623309999999995
512,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,5.292212999999999
513,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.832762000000001
514,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,5.185223000000001
515,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.81404
516,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.91104
517,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,5.063625
518,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.596781
519,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.861554
520,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,5.388832
521,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.74567
522,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.845065
523,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.680805
524,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.741943
525,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.599575
526,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.740133999999999
527,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.654804
528,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.855198000000001
529,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,170,4.834707
530,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.057881
531,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.131569
532,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.198412
533,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.2699620000000005
534,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,3.985649
535,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,3.994913
536,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.051979
537,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.045382
538,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,3.988522
539,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.2004660000000005
540,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.197832
541,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.102348
542,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.384513
543,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.1706769999999995
544,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.158539
545,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.100449
546,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.160925
547,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.169782
548,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.321408
549,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.165253
550,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.0900669999999995
551,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.100626999999999
552,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,3.940317
553,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.181758
554,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.168451999999999
555,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.089179
556,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.157153
557,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.3191559999999996
558,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,3.9264449999999997
559,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,180,4.078587000000001
560,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.744507
561,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.8796230000000005
562,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.777101
563,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.829814
564,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.680414
565,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.785011
566,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.85661
567,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.6976430000000002
568,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.7613550000000004
569,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.805474
570,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.89126
571,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.6868440000000002
572,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.898325
573,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.7851589999999997
574,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.9240410000000003
575,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.7570080000000003
576,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.907135
577,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,4.059949
578,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.8548910000000003
579,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.844753
580,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.853325
581,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.824669
582,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.8410919999999997
583,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.897246
584,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.8097519999999996
585,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.8219230000000004
586,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.9085339999999995
587,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.7708699999999995
588,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.9941910000000003
589,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,190,3.9870349999999997
590,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.047192
591,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.336385
592,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.342295
593,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.078636
594,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,3.901679
595,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.022226
596,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,3.973614
597,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.278379
598,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,3.9099019999999998
599,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.32711
600,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.416327
601,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.385593
602,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.194974
603,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.1811
604,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,3.962915
605,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.34247
606,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.165914
607,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.448512
608,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.329086
609,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.531647
610,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.059248
611,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.116179
612,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,3.985301
613,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.048697
614,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.315705
615,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.186057
616,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.322122
617,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.39405
618,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.323352
619,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,200,4.111987999999999
620,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.55347
621,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,4.0852129999999995
622,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.58405
623,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.760303
624,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.7640269999999996
625,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.694329
626,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.5523050000000005
627,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.538436
628,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.5324089999999995
629,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.539163
630,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.611247
631,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.561461
632,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.638418
633,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.6806419999999997
634,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.680508
635,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.686057
636,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.560317
637,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.695846
638,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.703368
639,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.622332
640,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.484235
641,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.618183
642,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.6859330000000003
643,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.532336
644,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.6939620000000004
645,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.556697
646,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.548799
647,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.758951
648,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.689428
649,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,210,3.5551160000000004
650,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.594879
651,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.582014
652,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.4018089999999996
653,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.6785980000000005
654,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.330867
655,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.4749980000000003
656,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.521757
657,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.599872
658,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.4798459999999998
659,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.459312
660,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.671873
661,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.379492
662,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.606743
663,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.644602
664,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.5274419999999997
665,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.3770300000000004
666,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.540507
667,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.3403669999999996
668,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.504024
669,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.505929
670,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.4813980000000004
671,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.4237339999999996
672,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.465911
673,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.532064
674,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.462874
675,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.525325
676,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.376303
677,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.4571169999999998
678,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.342078
679,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,220,3.6663589999999995
680,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.361707
681,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.1583799999999997
682,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.515768
683,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.241152
684,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.305082
685,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.4305239999999997
686,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.6082739999999998
687,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.434935
688,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.295586
689,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.373304
690,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.3613199999999996
691,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.414715
692,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.553357
693,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.365471
694,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.293542
695,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.163893
696,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.248598
697,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.3092900000000003
698,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.382395
699,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.4822589999999995
700,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.40961
701,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.302639
702,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.375018
703,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.3597580000000002
704,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.235048
705,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.43811
706,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.304562
707,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.3692370000000005
708,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.259388
709,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,230,3.182041
710,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,240,3.4198690000000003
711,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,240,3.212592
712,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,240,3.345937
713,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,240,3.4174279999999997
714,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,240,3.616544
715,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,240,3.732883
716,2016-12-11_181432,ppfTTAS_Greedy,wikipedia,240,3.171068
