,TS,Algo,Graph,NThread,Dur
2946,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.379407
2947,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.396388
2948,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.397255
2949,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.397584
2950,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.382206
2951,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.396441
2952,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.394836
2953,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.380363
2954,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.426853
2955,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.413103
2956,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.412872
2957,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.397018
2958,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.398932
2959,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.396109
2960,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.382593
2961,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.398227
2962,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.454858
2963,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.396563
2964,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.380697
2965,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.414072
2966,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.353462
2967,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.382721
2968,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.410902
2969,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,200,0.380249
2970,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.395794
2971,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.381022
2972,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.395455
2973,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.424627
2974,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.411601
2975,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.395561
2976,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.395842
2977,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.443445
2978,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.412129
2979,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.423124
2980,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.380737
2981,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.411059
2982,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.411945
2983,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.440304
2984,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.410823
2985,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.396192
2986,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.382106
2987,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.41306
2988,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.41251
2989,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.397714
2990,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.423078
2991,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.395859
2992,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.410646
2993,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.411681
2994,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.412025
2995,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.395205
2996,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.383371
2997,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.380219
2998,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.41108
2999,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,210,0.395789
3000,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.37856
3001,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.408155
3002,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.408333
3003,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.378666
3004,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.41163
3005,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.410126
3006,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.391676
3007,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.379689
3008,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.393797
3009,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.36311
3010,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.394294
3011,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.422502
3012,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.391794
3013,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.379847
3014,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.394311
3015,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.394494
3016,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.408687
3017,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.393273
3018,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.396417
3019,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.425004
3020,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.407875
3021,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.408403
3022,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.407408
3023,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.391561
3024,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.379559
3025,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.394054
3026,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.378352
3027,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.364747
3028,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.393464
3029,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,220,0.391954
3030,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.378929
3031,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.409838
3032,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.381033
3033,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.365562
3034,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.377938
3035,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.394432
3036,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.365959
3037,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.394655
3038,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.379268
3039,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.368764
3040,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.362517
3041,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.426258
3042,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.380227
3043,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.381009
3044,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.411038
3045,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.380502
3046,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.365983
3047,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.394955
3048,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.410223
3049,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.350839
3050,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.396443
3051,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.365368
3052,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.381487
3053,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.396983
3054,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.379137
3055,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.397141
3056,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.397512
3057,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.362665
3058,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.363376
3059,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,230,0.395344
3060,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.366551
3061,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.381254
3062,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.394486
3063,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.378646
3064,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.365076
3065,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.380759
3066,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.378652
3067,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.395154
3068,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.377177
3069,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.364491
3070,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.365424
3071,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.366106
3072,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.382964
3073,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.377893
3074,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.364287
3075,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.379315
3076,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.381652
3077,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.394853
3078,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.368277
3079,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.381797
3080,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.378342
3081,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.366316
3082,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.367158
3083,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.365132
3084,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.380662
3085,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.379809
3086,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.362892
3087,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.410952
3088,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.366122
3089,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,240,0.410739
3090,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.38883
3091,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.410533
3092,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.426261
3093,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.410401
3094,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.362705
3095,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.409203
3096,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.393119
3097,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.394037
3098,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.447294
3099,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.410687
3100,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.408622
3101,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.412803
3102,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.392496
3103,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.411937
3104,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.410857
3105,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.374503
3106,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.413956
3107,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.407706
3108,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.429763
3109,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.410812
3110,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.394404
3111,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.407769
3112,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.406902
3113,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.394304
3114,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.378503
3115,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.409547
3116,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.426667
3117,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.425622
3118,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.410815
3119,2016-12-11_001504,ppfTAS_KS,coPaperDBLP,250,0.406689
3120,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.434993
3121,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.373261
3122,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.492377
3123,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.480983
3124,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.322689
3125,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.436977
3126,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.418776
3127,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.383103
3128,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.442289
3129,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.3769
3130,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.507593
3131,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.347494
3132,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.469834
3133,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.311006
3134,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.428715
3135,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.683856
3136,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.447209
3137,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.248403
3138,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.509217
3139,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.493266
3140,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.335436
3141,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.446285
3142,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.426846
3143,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.538766
3144,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.447908
3145,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.253627
3146,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.509167
3147,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.637108
3148,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.475237
3149,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,10,1.450276
3150,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.637465
3151,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.639022
3152,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.70793
3153,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.708485
3154,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.708168
3155,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.639156
3156,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.639898
3157,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.71202
3158,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.709298
3159,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.568666
3160,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.641326
3161,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.709171
3162,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.638612
3163,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.639463
3164,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.640998
3165,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.638004
3166,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.64132
3167,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.710722
3168,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.713082
3169,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.641558
3170,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.640465
3171,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.711945
3172,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.638589
3173,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.642221
3174,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.639709
3175,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.643224
3176,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.643894
3177,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.64197
3178,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.641464
3179,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,20,0.642427
3180,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.443287
3181,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.442703
3182,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.394785
3183,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.441408
3184,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.394679
3185,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.443418
3186,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.395142
3187,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.396103
3188,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.445335
3189,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.396043
3190,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.444285
3191,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.443267
3192,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.488341
3193,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.396139
3194,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.443046
3195,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.442454
3196,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.44341
3197,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.44415
3198,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.396074
3199,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.443043
3200,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.397865
3201,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.3963
3202,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.44418
3203,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.444737
3204,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.441525
3205,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.444212
3206,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.442931
3207,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.396693
3208,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.395509
3209,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,30,0.443869
3210,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.352017
3211,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.316616
3212,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.316518
3213,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.31736
3214,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.316909
3215,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.317693
3216,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.353832
3217,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.317542
3218,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.353604
3219,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.353254
3220,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.317915
3221,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.318812
3222,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.317136
3223,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.352216
3224,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.316714
3225,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.352031
3226,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.317462
3227,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.317034
3228,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.316501
3229,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.317137
3230,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.316823
3231,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.316347
3232,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.352214
3233,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.318188
3234,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.354484
3235,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.318522
3236,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.317771
3237,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.317014
3238,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.31691
3239,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,40,0.317165
3240,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.268839
3241,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.268827
3242,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.269346
3243,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.267491
3244,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.269497
3245,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.268483
3246,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.269962
3247,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.269247
3248,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.268822
3249,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.269226
3250,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.268256
3251,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.268251
3252,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.269479
3253,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.269684
3254,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.267623
3255,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.269802
3256,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.269324
3257,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.268989
3258,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.268493
3259,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.298075
3260,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.268587
3261,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.26813
3262,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.26968
3263,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.268703
3264,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.269824
3265,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.269017
3266,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.269455
3267,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.269568
3268,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.269348
3269,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,50,0.268163
3270,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.229163
3271,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.229013
3272,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.229105
3273,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.228868
3274,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.206287
3275,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.229149
3276,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.228677
3277,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.22845
3278,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.229049
3279,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.229046
3280,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.229757
3281,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.229169
3282,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.229601
3283,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.229569
3284,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.230012
3285,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.229256
3286,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.204832
3287,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.22876
3288,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.205993
3289,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.228051
3290,2016-12-11_004424,ppfTTAS_Greedy,coPaperDBLP,60,0.20497
